Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue Category,Venue Lat,Venue Lon
Heimfeld,53.46708206161443,9.935423035311432,Lidl,Supermarket,53.466622,9.973925
Heimfeld,53.46708206161443,9.935423035311432,Kentucky Fried Chicken,Fried Chicken Joint,53.47128843022212,9.936848694287791
Heimfeld,53.46708206161443,9.935423035311432,Campus Suite,Coffee Shop,53.46246193768415,9.969339457988712
Heimfeld,53.46708206161443,9.935423035311432,Mensa TUHH,College Cafeteria,53.460727346121,9.969826238217994
Heimfeld,53.46708206161443,9.935423035311432,Friedrich-Ebert-Halle,Gym,53.465770670950555,9.965355995773377
Heimfeld,53.46708206161443,9.935423035311432,Schweinske,German Restaurant,53.45817004225706,9.967769907352602
Heimfeld,53.46708206161443,9.935423035311432,Lindenhof,Greek Restaurant,53.46124908281359,9.952598068762791
Heimfeld,53.46708206161443,9.935423035311432,Lidl,Supermarket,53.4721602,9.8933273
Heimfeld,53.46708206161443,9.935423035311432,Majestätische Aussicht,Trail,53.454257879067626,9.930702059971196
Heimfeld,53.46708206161443,9.935423035311432,Restaurant Pegasos,Greek Restaurant,53.45311249458424,9.92452609770671
Heimfeld,53.46708206161443,9.935423035311432,H Strucksbarg,Bus Stop,53.44994404077697,9.937238121431568
Heimfeld,53.46708206161443,9.935423035311432,ALDI NORD,Supermarket,53.471495874309106,9.902326623801917
Hoheluft-Ost,53.58399033513827,9.975853085441145,Dito,Ice Cream Shop,53.58300477109756,9.975654311821403
Hoheluft-Ost,53.58399033513827,9.975853085441145,Le Cochinchine,Vietnamese Restaurant,53.584544299101154,9.979989184839665
Hoheluft-Ost,53.58399033513827,9.975853085441145,Cafe Amira,Café,53.58377315,9.97680583
Hoheluft-Ost,53.58399033513827,9.975853085441145,Kaffeerösterei Burg,Café,53.583614070793516,9.977056963506708
Hoheluft-Ost,53.58399033513827,9.975853085441145,Eis & innig,Ice Cream Shop,53.58157923625337,9.979929184992214
Hoheluft-Ost,53.58399033513827,9.975853085441145,Piment,French Restaurant,53.582002,9.979672
Hoheluft-Ost,53.58399033513827,9.975853085441145,Poletto Winebar,Wine Bar,53.585121916429806,9.980840384960175
Hoheluft-Ost,53.58399033513827,9.975853085441145,Casa De Aragon,Paella Restaurant,53.58306884765625,9.975487619999999
Hoheluft-Ost,53.58399033513827,9.975853085441145,Botanic District,Cocktail Bar,53.582598079312774,9.980613423165025
Hoheluft-Ost,53.58399033513827,9.975853085441145,Mutterland,Gourmet Shop,53.58546535896802,9.981756442076856
Hoheluft-Ost,53.58399033513827,9.975853085441145,Mansaaf,Middle Eastern Restaurant,53.58226500298925,9.972777921291366
Hoheluft-Ost,53.58399033513827,9.975853085441145,Was wir wirklich lieben,Café,53.583071396680374,9.981566682846367
Hoheluft-Ost,53.58399033513827,9.975853085441145,stories!,Bookstore,53.580455915365086,9.975336865152814
Hoheluft-Ost,53.58399033513827,9.975853085441145,Ono by Steffen Henssler,Sushi Restaurant,53.58079741157618,9.97839949578977
Hoheluft-Ost,53.58399033513827,9.975853085441145,An Khang,Vietnamese Restaurant,53.58349150079334,9.970390354952007
Hoheluft-Ost,53.58399033513827,9.975853085441145,La Caffètteria,Italian Restaurant,53.58436312519528,9.974672482765355
Hoheluft-Ost,53.58399033513827,9.975853085441145,Little Amsterdam,Café,53.581261,9.979486
Hoheluft-Ost,53.58399033513827,9.975853085441145,elbgym Eppendorf,Gym / Fitness Center,53.581307185203165,9.976990087876832
Hoheluft-Ost,53.58399033513827,9.975853085441145,dm-drogerie markt,Drugstore,53.5798286,9.9754166
Hoheluft-Ost,53.58399033513827,9.975853085441145,EDEKA Schlemmermarkt Struve,Supermarket,53.5844913398127,9.982297676379746
Hoheluft-Ost,53.58399033513827,9.975853085441145,Hansebäcker Junge,Bakery,53.58196156201833,9.971487522125242
Hoheluft-Ost,53.58399033513827,9.975853085441145,La Quesadilla,Mexican Restaurant,53.5822942809581,9.977224776384633
Hoheluft-Ost,53.58399033513827,9.975853085441145,Favorita,Café,53.58154544838603,9.970963098959835
Hoheluft-Ost,53.58399033513827,9.975853085441145,Parandeh Pizza Pasta,Italian Restaurant,53.583241261942284,9.97935900821946
Hoheluft-Ost,53.58399033513827,9.975853085441145,Küchenfreunde,Restaurant,53.582217134850126,9.979827744214553
Hoheluft-Ost,53.58399033513827,9.975853085441145,Tassajara,Vegetarian / Vegan Restaurant,53.585250503122055,9.981885945955344
Hoheluft-Ost,53.58399033513827,9.975853085441145,Ristorante Italiano,Italian Restaurant,53.58278111889298,9.98021356702336
Hoheluft-Ost,53.58399033513827,9.975853085441145,Speicherstadt Kaffeerösterei,Café,53.584491934337784,9.98237044677496
Hoheluft-Ost,53.58399033513827,9.975853085441145,Fitness First Platinum Club,Gym / Fitness Center,53.5863236,9.9716188
Hoheluft-Ost,53.58399033513827,9.975853085441145,The Boilerman Bar,Cocktail Bar,53.58147659587168,9.970618805771823
Hoheluft-Ost,53.58399033513827,9.975853085441145,Mars Bar,Deli / Bodega,53.58181444171869,9.977710365861878
Hoheluft-Ost,53.58399033513827,9.975853085441145,COMSPOT Hoheluft,Electronics Store,53.579933,9.974914
Hoheluft-Ost,53.58399033513827,9.975853085441145,Garduong,Vietnamese Restaurant,53.581608893857016,9.971515296901721
Hoheluft-Ost,53.58399033513827,9.975853085441145,da hoam,Austrian Restaurant,53.58467744101256,9.98015175023567
Hoheluft-Ost,53.58399033513827,9.975853085441145,Budnikowsky,Pharmacy,53.580716067481454,9.973438697918727
Hoheluft-Ost,53.58399033513827,9.975853085441145,Sel Kebap's,Doner Restaurant,53.58399541039516,9.968864646003231
Hoheluft-Ost,53.58399033513827,9.975853085441145,Vo,Vietnamese Restaurant,53.584366,9.981081
Hoheluft-Ost,53.58399033513827,9.975853085441145,EDEKA Heitmann,Supermarket,53.58086945269172,9.973294384443925
Hoheluft-Ost,53.58399033513827,9.975853085441145,mymuesli Laden,Organic Grocery,53.584544279828435,9.982237815856934
Hoheluft-Ost,53.58399033513827,9.975853085441145,HerrLich,Soup Place,53.584317060002185,9.96921778618665
Hoheluft-Ost,53.58399033513827,9.975853085441145,Bolia,Furniture / Home Store,53.58015766187521,9.97520890448105
Hoheluft-Ost,53.58399033513827,9.975853085441145,Al Volo,Pizza Place,53.58145634185827,9.970574407944243
Hoheluft-Ost,53.58399033513827,9.975853085441145,Xiao Xiang,Dim Sum Restaurant,53.583214,9.979965
Hoheluft-Ost,53.58399033513827,9.975853085441145,Broterbe Gaues,Bakery,53.580032126704566,9.974302197463144
Hoheluft-Ost,53.58399033513827,9.975853085441145,Soho Chicken,Fried Chicken Joint,53.58187423260847,9.972170484477813
Hoheluft-Ost,53.58399033513827,9.975853085441145,Laufwerk,Sporting Goods Shop,53.58051527878422,9.973868767601854
Hoheluft-Ost,53.58399033513827,9.975853085441145,Cafe & Bar Celona,Café,53.5853658462862,9.981244835484226
Hoheluft-Ost,53.58399033513827,9.975853085441145,Din Hau,Asian Restaurant,53.58168583360024,9.97235321558396
Hoheluft-Ost,53.58399033513827,9.975853085441145,EATaliano,Italian Restaurant,53.58308854203556,9.975727336847633
Hoheluft-Ost,53.58399033513827,9.975853085441145,Copenhagen Coffee Lab,Coffee Shop,53.585078,9.982107
Hoheluft-Ost,53.58399033513827,9.975853085441145,HANOI deli,Vietnamese Restaurant,53.585065410249015,9.981554252316093
Hoheluft-Ost,53.58399033513827,9.975853085441145,Bäcker Gaues,Bakery,53.58435336799616,9.98259843007538
Hoheluft-Ost,53.58399033513827,9.975853085441145,La Bottega Lentini,Italian Restaurant,53.5842417885867,9.978806668131204
Hoheluft-Ost,53.58399033513827,9.975853085441145,ÆNDRÈ,Café,53.582392,9.979634
Hoheluft-Ost,53.58399033513827,9.975853085441145,Cucinaria,Furniture / Home Store,53.580956623114616,9.976511520441017
Hoheluft-Ost,53.58399033513827,9.975853085441145,Loewen,Café,53.583989990142,9.97824390882633
Hoheluft-Ost,53.58399033513827,9.975853085441145,Peter Pane,Burger Joint,53.582441300263326,9.971197192800654
Hoheluft-Ost,53.58399033513827,9.975853085441145,Verrückt nach frisch,Vegetarian / Vegan Restaurant,53.580556816942085,9.975150710207839
Hoheluft-Ost,53.58399033513827,9.975853085441145,Sunset Billiard,Pool Hall,53.582379478947296,9.971294455631549
Hoheluft-Ost,53.58399033513827,9.975853085441145,Pizza Puro,Pizza Place,53.580549911019965,9.973322328216312
Hoheluft-Ost,53.58399033513827,9.975853085441145,Saray Döner  (ehem. Taxel's Futterhütte),Falafel Restaurant,53.58182312449368,9.97211303287407
Hoheluft-Ost,53.58399033513827,9.975853085441145,Osaka Sushi,Sushi Restaurant,53.57994795302407,9.974270770017807
Hoheluft-Ost,53.58399033513827,9.975853085441145,Smiley's,Pizza Place,53.585096937772704,9.969089659398314
Hoheluft-Ost,53.58399033513827,9.975853085441145,Octopus,Furniture / Home Store,53.580164,9.97654
Hoheluft-Ost,53.58399033513827,9.975853085441145,BIO COMPANY Hoheluftchaussee,Organic Grocery,53.5811074,9.9726497
Hoheluft-Ost,53.58399033513827,9.975853085441145,StadtRAD Leihstation 2243,Bike Rental / Bike Share,53.58174464109185,9.97140583449617
Hoheluft-West,53.58066790242299,9.96703906745259,moki's goodies,Breakfast Spot,53.57957498477021,9.966554203919939
Hoheluft-West,53.58066790242299,9.96703906745259,kropkå,Café,53.580316787280765,9.968255815205945
Hoheluft-West,53.58066790242299,9.96703906745259,Eppendorfer Grill-Station,BBQ Joint,53.580277131088366,9.968032406550673
Hoheluft-West,53.58066790242299,9.96703906745259,S&S Grill,Doner Restaurant,53.583064,9.966486
Hoheluft-West,53.58066790242299,9.96703906745259,Zipang,Japanese Restaurant,53.57956496154696,9.966510192682843
Hoheluft-West,53.58066790242299,9.96703906745259,Favorita,Café,53.58154544838603,9.970963098959835
Hoheluft-West,53.58066790242299,9.96703906745259,Jazzclub Birdland,Jazz Club,53.57826475731507,9.96248399939655
Hoheluft-West,53.58066790242299,9.96703906745259,The Boilerman Bar,Cocktail Bar,53.58147659587168,9.970618805771823
Hoheluft-West,53.58066790242299,9.96703906745259,IMARA,Spanish Restaurant,53.581016,9.970244
Hoheluft-West,53.58066790242299,9.96703906745259,MeridianSpa,Gym / Fitness Center,53.57990723550155,9.961284747400283
Hoheluft-West,53.58066790242299,9.96703906745259,An Khang,Vietnamese Restaurant,53.58349150079334,9.970390354952007
Hoheluft-West,53.58066790242299,9.96703906745259,Hansebäcker Junge,Bakery,53.58196156201833,9.971487522125242
Hoheluft-West,53.58066790242299,9.96703906745259,Al Volo,Pizza Place,53.58145634185827,9.970574407944243
Hoheluft-West,53.58066790242299,9.96703906745259,Happy Ballon,Gift Shop,53.579739239000965,9.966865758021662
Hoheluft-West,53.58066790242299,9.96703906745259,Garduong,Vietnamese Restaurant,53.581608893857016,9.971515296901721
Hoheluft-West,53.58066790242299,9.96703906745259,Mansaaf,Middle Eastern Restaurant,53.58226500298925,9.972777921291366
Hoheluft-West,53.58066790242299,9.96703906745259,Baradona,Spanish Restaurant,53.576519819644986,9.969747163089432
Hoheluft-West,53.58066790242299,9.96703906745259,Eisliebe,Ice Cream Shop,53.5801016655149,9.967800910452803
Hoheluft-West,53.58066790242299,9.96703906745259,Sel Kebap's,Doner Restaurant,53.58399541039516,9.968864646003231
Hoheluft-West,53.58066790242299,9.96703906745259,Café Fele,Café,53.578665943260255,9.97423995075751
Hoheluft-West,53.58066790242299,9.96703906745259,Budnikowsky,Pharmacy,53.580716067481454,9.973438697918727
Hoheluft-West,53.58066790242299,9.96703906745259,HerrLich,Soup Place,53.584317060002185,9.96921778618665
Hoheluft-West,53.58066790242299,9.96703906745259,EDEKA Heitmann,Supermarket,53.58086945269172,9.973294384443925
Hoheluft-West,53.58066790242299,9.96703906745259,Café am Weiher,Café,53.57742973658835,9.961286175473706
Hoheluft-West,53.58066790242299,9.96703906745259,My Poké,Hawaiian Restaurant,53.579722,9.974746
Hoheluft-West,53.58066790242299,9.96703906745259,Broterbe Gaues,Bakery,53.580032126704566,9.974302197463144
Hoheluft-West,53.58066790242299,9.96703906745259,Emek Kebap's,Kebab Restaurant,53.58402235708462,9.968692378786152
Hoheluft-West,53.58066790242299,9.96703906745259,Soho Chicken,Fried Chicken Joint,53.58187423260847,9.972170484477813
Hoheluft-West,53.58066790242299,9.96703906745259,Laufwerk,Sporting Goods Shop,53.58051527878422,9.973868767601854
Hoheluft-West,53.58066790242299,9.96703906745259,Din Hau,Asian Restaurant,53.58168583360024,9.97235321558396
Hoheluft-West,53.58066790242299,9.96703906745259,Beiersdorf CoffeeShop,Coffee Shop,53.58019326793078,9.959374415718612
Hoheluft-West,53.58066790242299,9.96703906745259,Peter Pane,Burger Joint,53.582441300263326,9.971197192800654
Hoheluft-West,53.58066790242299,9.96703906745259,Mama Rosa,Italian Restaurant,53.58013064562594,9.961425152246578
Hoheluft-West,53.58066790242299,9.96703906745259,Hollywood Canteen,Diner,53.579643032331475,9.96358036994934
Hoheluft-West,53.58066790242299,9.96703906745259,Sunset Billiard,Pool Hall,53.582379478947296,9.971294455631549
Hoheluft-West,53.58066790242299,9.96703906745259,Bäckerei Hagelstein,Bakery,53.57743229653425,9.970907041396078
Hoheluft-West,53.58066790242299,9.96703906745259,Pizza Puro,Pizza Place,53.580549911019965,9.973322328216312
Hoheluft-West,53.58066790242299,9.96703906745259,REWE,Supermarket,53.57958751032814,9.97395440000571
Hoheluft-West,53.58066790242299,9.96703906745259,Avenue 95,Hookah Bar,53.58219571574819,9.970204979890465
Hoheluft-West,53.58066790242299,9.96703906745259,Saray Döner  (ehem. Taxel's Futterhütte),Falafel Restaurant,53.58182312449368,9.97211303287407
Hoheluft-West,53.58066790242299,9.96703906745259,Akropolis,Greek Restaurant,53.57902,9.964732
Hoheluft-West,53.58066790242299,9.96703906745259,Osaka Sushi,Sushi Restaurant,53.57994795302407,9.974270770017807
Hoheluft-West,53.58066790242299,9.96703906745259,heimlichbar,Cocktail Bar,53.58315322321671,9.970197826764974
Hoheluft-West,53.58066790242299,9.96703906745259,Apartmenthaus Hamburg,Hotel,53.58179053428683,9.96563931749794
Hoheluft-West,53.58066790242299,9.96703906745259,Smiley's,Pizza Place,53.585096937772704,9.969089659398314
Hoheluft-West,53.58066790242299,9.96703906745259,Mama Leone,Italian Restaurant,53.58097106499497,9.969531466679749
Hoheluft-West,53.58066790242299,9.96703906745259,Empire Videothek,Video Store,53.580728,9.96382
Hoheluft-West,53.58066790242299,9.96703906745259,StadtRAD Leihstation 2243,Bike Rental / Bike Share,53.58174464109185,9.97140583449617
Hoheluft-West,53.58066790242299,9.96703906745259,H Eppendorfer Weg (Ost),Bus Stop,53.58214415521934,9.971594441470645
Hoheluft-West,53.58066790242299,9.96703906745259,H Eppendorferweg (Ost),Bus Stop,53.58223102344689,9.971604273816075
Hoheluft-West,53.58066790242299,9.96703906745259,BIO COMPANY Hoheluftchaussee,Organic Grocery,53.5811074,9.9726497
Hohenfelde,53.56227753365078,10.025158293750701,Mit Herz & Zucker,Café,53.56073156225989,10.029967921872277
Hohenfelde,53.56227753365078,10.025158293750701,La Serenissima,Italian Restaurant,53.56382496056404,10.024135239565503
Hohenfelde,53.56227753365078,10.025158293750701,Sagners,Restaurant,53.56222741402446,10.016852429831781
Hohenfelde,53.56227753365078,10.025158293750701,Näscherei,Café,53.56701542327446,10.019064088308124
Hohenfelde,53.56227753365078,10.025158293750701,Atlantis,Hobby Shop,53.56350234799592,10.03305760067631
Hohenfelde,53.56227753365078,10.025158293750701,Alster-Grillwiese,Park,53.5642610309579,10.015972974896263
Hohenfelde,53.56227753365078,10.025158293750701,Comic Room,Comic Shop,53.56391426469848,10.03247977410075
Hohenfelde,53.56227753365078,10.025158293750701,Alster-Schwimmhalle,Pool,53.560592846218185,10.022315432328462
Hohenfelde,53.56227753365078,10.025158293750701,Crowne Plaza Hamburg - City Alster,Hotel,53.5627754,10.0196295
Hohenfelde,53.56227753365078,10.025158293750701,Novotel Hamburg City Alster,Hotel,53.5588975,10.0248784
Hohenfelde,53.56227753365078,10.025158293750701,Weinquelle,Wine Shop,53.56417688011809,10.034458657162938
Hohenfelde,53.56227753365078,10.025158293750701,Eiscafé il Lago,Ice Cream Shop,53.56602221917095,10.02016481378938
Hohenfelde,53.56227753365078,10.025158293750701,sportspaß,Gym / Fitness Center,53.55661832831136,10.025418372708952
Hohenfelde,53.56227753365078,10.025158293750701,Spanische Treppe,Tapas Restaurant,53.56547678237411,10.01915177270699
Hohenfelde,53.56227753365078,10.025158293750701,Vezos,Greek Restaurant,53.56602719125595,10.019473617283259
Hohenfelde,53.56227753365078,10.025158293750701,Opitz,German Restaurant,53.56488905016366,10.018621868054554
Hohenfelde,53.56227753365078,10.025158293750701,Qasr,Middle Eastern Restaurant,53.56296760099728,10.03327106688129
Hohenfelde,53.56227753365078,10.025158293750701,ayu-leela,Indian Restaurant,53.56800982580816,10.023173022370326
Hohenfelde,53.56227753365078,10.025158293750701,Golden,Chinese Restaurant,53.56452655224798,10.034131535384992
Hohenfelde,53.56227753365078,10.025158293750701,Thoi Lai Quan,Vietnamese Restaurant,53.56124634384826,10.030640959739685
Hohenfelde,53.56227753365078,10.025158293750701,Schweinske,German Restaurant,53.5612088867713,10.031107193244205
Hohenfelde,53.56227753365078,10.025158293750701,Burger Lounge,Diner,53.56032579268318,10.028944985447064
Hohenfelde,53.56227753365078,10.025158293750701,REWE,Supermarket,53.562124,10.0315203
Hohenfelde,53.56227753365078,10.025158293750701,Pappenheimer Wirtschaft,German Restaurant,53.56661868173699,10.01921516496834
Hohenfelde,53.56227753365078,10.025158293750701,Anleger 1870,Restaurant,53.5658,10.01922
Hohenfelde,53.56227753365078,10.025158293750701,Holiday Inn Express,Hotel,53.5626089,10.0325161
Hohenfelde,53.56227753365078,10.025158293750701,Sosyete Lounge,Cocktail Bar,53.561000275640765,10.030413142254037
Hohenfelde,53.56227753365078,10.025158293750701,Deutsche Bank,Bank,53.56353591849709,10.033744399832091
Hohenfelde,53.56227753365078,10.025158293750701,Alstercafe,Bakery,53.561572566802944,10.02207867301524
Hohenfelde,53.56227753365078,10.025158293750701,High5,Gym / Fitness Center,53.5623932,10.0321974
Hohenfelde,53.56227753365078,10.025158293750701,Tom-Yam,Thai Restaurant,53.5662988037953,10.020734367745627
Hohenfelde,53.56227753365078,10.025158293750701,Cafe Soleado,Café,53.566225657075485,10.024582788004466
Hohenfelde,53.56227753365078,10.025158293750701,Pizza Maus Döner Kebap Haus,Doner Restaurant,53.56037329776183,10.029594898223877
Hohenfelde,53.56227753365078,10.025158293750701,Novotel Suites Hamburg City,Hotel,53.557003,10.021198
Hohenfelde,53.56227753365078,10.025158293750701,Hamburger Kanu Club,Sports Club,53.56248986269432,10.017117861865241
Hohenfelde,53.56227753365078,10.025158293750701,Schanzenbäckerei,Bakery,53.55757693239092,10.020935499748733
Hohenfelde,53.56227753365078,10.025158293750701,Madrigal,Mediterranean Restaurant,53.56613090424149,10.019420529968714
Hohenfelde,53.56227753365078,10.025158293750701,Schnittraum Hamburg,Cosmetics Shop,53.566357,10.019318
Hohenfelde,53.56227753365078,10.025158293750701,Alsterwiese Schwanenwik,Field,53.564273188921945,10.015969276428223
Hohenfelde,53.56227753365078,10.025158293750701,art concept,Cosmetics Shop,53.563912,10.034553
Hohenfelde,53.56227753365078,10.025158293750701,Schwanenwikbrücke,Bridge,53.565547,10.0168
Horn,53.55238881626972,10.086012808484776,Café May,Café,53.55384691488541,10.081944217076876
Horn,53.55238881626972,10.086012808484776,Hotel Volksschule,Hotel,53.5539599,10.0610199
Horn,53.55238881626972,10.086012808484776,Café Auszeit,Café,53.555797303787195,10.06329742186664
Horn,53.55238881626972,10.086012808484776,Lidl,Supermarket,53.54498022767209,10.085828853564635
Horn,53.55238881626972,10.086012808484776,Meram,Mediterranean Restaurant,53.5403322927735,10.101959553391717
Horn,53.55238881626972,10.086012808484776,Lidl,Supermarket,53.561752,10.079318
Horn,53.55238881626972,10.086012808484776,Sportspaß Sportcenter Billstedt,Gym,53.53908215012747,10.104255212331116
Horn,53.55238881626972,10.086012808484776,Orkinus Fischgrill,Seafood Restaurant,53.54039231,10.10133207
Horn,53.55238881626972,10.086012808484776,REWE,Supermarket,53.5539792,10.0865331
Horn,53.55238881626972,10.086012808484776,Schweinske,German Restaurant,53.55339610711784,10.067274809687499
Horn,53.55238881626972,10.086012808484776,Adria Restaurant,Mediterranean Restaurant,53.544734437274585,10.089311599731445
Horn,53.55238881626972,10.086012808484776,Best Western Plus Hotel Böttcherhof,Hotel,53.53818360160813,10.083465253184588
Horn,53.55238881626972,10.086012808484776,Café MAY,Café,53.556711916941616,10.062002359780273
Horn,53.55238881626972,10.086012808484776,Café May,Bakery,53.55791763213526,10.075647307746404
Horn,53.55238881626972,10.086012808484776,Croque Lagune,Sandwich Place,53.55099203911315,10.05709871
Horn,53.55238881626972,10.086012808484776,Jugendherberge Hamburg - Horner Rennbahn,Hotel,53.561013397914024,10.080984954520677
Horn,53.55238881626972,10.086012808484776,Dat Backhus,Bakery,53.56334546107566,10.07863182867775
Horn,53.55238881626972,10.086012808484776,Hamm'er Pizza,Pizza Place,53.55575792011619,10.063292314508672
Horn,53.55238881626972,10.086012808484776,Lidl,Discount Store,53.557582958224,10.1009395079423
Horn,53.55238881626972,10.086012808484776,Rossmann,Drugstore,53.54053327972726,10.105285156596048
Horn,53.55238881626972,10.086012808484776,Hotel NH Hamburg Horner Rennbahn,Hotel,53.55897774646321,10.081620539901447
Horn,53.55238881626972,10.086012808484776,EDEKA Nolda,Supermarket,53.560046,10.1079765
Horn,53.55238881626972,10.086012808484776,Eiscafe Veneto,Ice Cream Shop,53.539961234678984,10.104776440332122
Horn,53.55238881626972,10.086012808484776,REWE,Supermarket,53.549758170517585,10.066021930059378
Horn,53.55238881626972,10.086012808484776,NORDSEE,Seafood Restaurant,53.541403,10.106001
Horn,53.55238881626972,10.086012808484776,TK Maxx,Clothing Store,53.54115755293597,10.105774523746863
Horn,53.55238881626972,10.086012808484776,Closed,Clothing Store,53.53848,10.08135
Horn,53.55238881626972,10.086012808484776,SUBWAY,Sandwich Place,53.53978725106978,10.104177800158652
Horn,53.55238881626972,10.086012808484776,McDonald's,Fast Food Restaurant,53.53966035094226,10.104402776072794
Horn,53.55238881626972,10.086012808484776,U Horner Rennbahn,Metro Station,53.55392583833936,10.084522031640422
Horn,53.55238881626972,10.086012808484776,Volkan's Grillhaus,Doner Restaurant,53.553908,10.085017
Horn,53.55238881626972,10.086012808484776,Köz A'la Turca,Turkish Restaurant,53.54002686032893,10.102819204330443
Horn,53.55238881626972,10.086012808484776,Bereket Döner,Doner Restaurant,53.55452544138543,10.08456950192117
Horn,53.55238881626972,10.086012808484776,Horner Bäckerei,Bakery,53.54980104134312,10.084073429313008
Horn,53.55238881626972,10.086012808484776,Best Western Hotel Hamburg International,Hotel,53.55408364721882,10.062542617288273
Horn,53.55238881626972,10.086012808484776,H&M,Clothing Store,53.53985414694714,10.104677696558525
Horn,53.55238881626972,10.086012808484776,Lidl,Supermarket,53.5538544,10.0602861
Horn,53.55238881626972,10.086012808484776,Horner Park,Park,53.547105708813675,10.083071752554238
Horn,53.55238881626972,10.086012808484776,Schweinske Billstedt,German Restaurant,53.53948040344648,10.103811754378972
Horn,53.55238881626972,10.086012808484776,Schato Shisha,Lounge,53.5466,10.093425
Horn,53.55238881626972,10.086012808484776,MediaMarkt,Electronics Store,53.5404491770669,10.104929792870962
Horn,53.55238881626972,10.086012808484776,U Legienstraße,Metro Station,53.547057534987545,10.095971525357928
Horn,53.55238881626972,10.086012808484776,McFIT,Gym / Fitness Center,53.5498679,10.0666042
Horn,53.55238881626972,10.086012808484776,REWE CENTER,Supermarket,53.54188,10.105453
Horn,53.55238881626972,10.086012808484776,C&A,Clothing Store,53.53986138152475,10.105662585872608
Horn,53.55238881626972,10.086012808484776,McDonald's,Fast Food Restaurant,53.54140274394164,10.09935848762257
Horn,53.55238881626972,10.086012808484776,Burger King,Fast Food Restaurant,53.54161985242545,10.106190087471997
Horn,53.55238881626972,10.086012808484776,Goodfellas Shisha Lounge,Lounge,53.542011021322025,10.096661499985997
Horn,53.55238881626972,10.086012808484776,kik,Fabric Shop,53.542048,10.097679
Horn,53.55238881626972,10.086012808484776,Primark,Clothing Store,53.54057981806067,10.104808405919169
Horn,53.55238881626972,10.086012808484776,REWE Getränkemarkt,Supermarket,53.550530211709535,10.060884174820165
Horn,53.55238881626972,10.086012808484776,ALDI NORD,Supermarket,53.542860419108024,10.101601086765227
Horn,53.55238881626972,10.086012808484776,PENNY,Supermarket,53.5535506,10.0625559
Horn,53.55238881626972,10.086012808484776,Backparadies Hornung,Bakery,53.55891682454866,10.106836771349773
Horn,53.55238881626972,10.086012808484776,Hamburger Sparkasse,Bank,53.5591854840737,10.10705347276498
Horn,53.55238881626972,10.086012808484776,Back-Lava,Pastry Shop,53.540875,10.100398
Horn,53.55238881626972,10.086012808484776,H Am Elisabethgehölz,Bus Stop,53.55733321837764,10.06218546710024
Horn,53.55238881626972,10.086012808484776,Spielplatz Hammer Park,Playground,53.557779845707955,10.061018198081545
Horn,53.55238881626972,10.086012808484776,U Billstedt,Metro Station,53.54247274233002,10.107156556162108
Horn,53.55238881626972,10.086012808484776,Rosengarten,Park,53.55199307380159,10.058995171395933
Horn,53.55238881626972,10.086012808484776,Kiosk,Convenience Store,53.55328287040593,10.058064764892398
Horn,53.55238881626972,10.086012808484776,Osterbrookplatz,Plaza,53.546967,10.058572
Horn,53.55238881626972,10.086012808484776,A&O Hostel,Hotel,53.554451496788424,10.060212351739771
Hummelsbüttel,53.654331456381506,10.046181091831203,Aspria Hamburg Alstertal,Spa,53.65055678600194,10.052925781086426
Hummelsbüttel,53.654331456381506,10.046181091831203,Zum Krokodil,Fast Food Restaurant,53.6641494435905,10.02411809408328
Hummelsbüttel,53.654331456381506,10.046181091831203,Zum Wattkorn,German Restaurant,53.66378821626457,10.023749505041186
Hummelsbüttel,53.654331456381506,10.046181091831203,Alsterwanderweg,Trail,53.650564894980874,10.080599784851074
Hummelsbüttel,53.654331456381506,10.046181091831203,Uhlenhorster Hockey-Club e.V. (UHC),Hockey Field,53.639200465714644,10.057234032788962
Hummelsbüttel,53.654331456381506,10.046181091831203,Khan Mongolei,Asian Restaurant,53.6425682677399,10.046870354056361
Hummelsbüttel,53.654331456381506,10.046181091831203,EDEKA Peper,Supermarket,53.6630088,10.0774251
Hummelsbüttel,53.654331456381506,10.046181091831203,EDEKA,Supermarket,53.64277292122957,10.046478347680983
Hummelsbüttel,53.654331456381506,10.046181091831203,MediaMarkt,Electronics Store,53.6495894,10.0385555
Hummelsbüttel,53.654331456381506,10.046181091831203,Jim Block,Burger Joint,53.648812,10.015992
Hummelsbüttel,53.654331456381506,10.046181091831203,McDonald's,Fast Food Restaurant,53.64805580998832,10.05826310790097
Hummelsbüttel,53.654331456381506,10.046181091831203,EDEKA,Supermarket,53.64883754528384,10.016604959964752
Hummelsbüttel,53.654331456381506,10.046181091831203,Kaufland,Big Box Store,53.6497707240066,10.016143366791734
Hummelsbüttel,53.654331456381506,10.046181091831203,Hansebäcker Junge,Bakery,53.64938468432218,10.038137977615873
Hummelsbüttel,53.654331456381506,10.046181091831203,Naturschutzgebiet Raakmoor,Park,53.65696122646586,10.03433984851255
Hummelsbüttel,53.654331456381506,10.046181091831203,Tegelsbarg,Soccer Field,53.65439,10.061029999999999
Hummelsbüttel,53.654331456381506,10.046181091831203,H Norbert-Schmid-Platz,Bus Stop,53.65374914246444,10.062283950977571
Hummelsbüttel,53.654331456381506,10.046181091831203,Dialog Drive,Pizza Place,53.64853961871458,10.01613415641041
